4	1	The Generations of Adam	創 5:1-32；代上 1:1-4
4	2	The Generations of Japheth	創 10:1-32；代上 1:5-23
4	3	The Generations of Abram	創 11:10-26；代上 1:24-27
4	4	The Generations of Abraham I	創 25:1-6；代上 1:32-33
4	5	The Generations of Abraham II	創 25:12-18；代上 1:28-31
4	6	The Generations of Jacob	創 35:22-26；代上 2:1-2
4	7	The Generations of Esau	創 36:1-19；代上 1:34-37
4	8	The Generations of Seir	創 36:20-30；代上 1:38-42
4	9	The Kings of Edom	創 36:31-43；代上 1:43-54
4	10	Preserved from Thirst a Second Time	出 17:1-7；民 20:1-13
4	11	Appointment of Rulers	出 18:13-27；申 1:9-18
4	12	Commandments Regarding God	出 20:1-17；申 5:1-21
4	13	The Response of Israel	出 20:18-21；申 5:22-23
4	14	The Rights of Persons	出 21:1-11；申 15:12-18
4	15	Three Feasts of Israel	出 23:14-19；出 34:18-26；申 16:1-17
4	16	The Offering for the Tabernacle	出 25:1-9；出 35:4-9
4	17	The Ark of the Covenant	出 25:10-22；出 37:1-9
4	18	The Table of Shewbread	出 25:23-30；出 37:10-16
4	19	The Golden Candlestick	出 25:31-40；出 37:17-24
4	20	The Curtains of Linen	出 26:1-37；出 36:8-38
4	21	The Brass Altar	出 27:1-8；出 38:1-7
4	22	The Court of the Tabernacle	出 27:9-19；出 38:9-20
4	23	The Oil for the Lamp	出 27:20-21；利 24:1-4
4	24	The Command to Make the Priest's Garments	出 28:1-14；出 39:1-7
4	25	The Breastplate	出 28:15-30；出 39:8-21
4	26	The Robe of the Ephod	出 28:31-43；出 39:22-31
4	27	The Hallowing of the Priests	出 29:1-37；利 8:1-36
4	28	The Continual Offering of the Priests	出 29:38-46；民 28:1-8
4	29	The Altar of Incense	出 30:1-10；出 37:25-28
4	30	Instructions for Building the Tabernacle	出 31:1-11；出 35:30-36:1
4	31	Israel Willfully Breaks the Covenant	出 32:1-35；申 9:6-29
4	32	The Hewing of the Two Tables	出 34:1-9；申 10:1-5
4	33	The Renewal of the Covenant	出 34:10-28；出 23:14-19；申 7:1-5； 16:1-17
4	34	The Materials for the tabernacle	出 35:4-9；出 25:1-9
4	35	The Furniture of the tabernacle	出 35:10-19；出 39:32-43
4	36	The Builders of the tabernacle	出 35:30-36:1；出 31:1-11
4	37	The Curtains	出 36:8-38；出 26:1-37
4	38	The Ark of the Covenant	出 37:1-9；出 25:10-22
4	39	The Table of Shewbread	出 37:10-16；出 25:23-30
4	40	The Golden Candlestick	出 37:17-24；出 25:31-40
4	41	The Altar of Incense	出 37:25-28；出 30:1-5
4	42	The Sacred Anointing	出 37:29；出 30:22-38
4	43	The Altar of Burnt Offerings	出 38:1-7；出 27:1-8
4	44	The Laver of Brass	出 38:8；出 30:18
4	45	The Court	出 38:9-20；出 27:9-19
4	46	The Garments for the Priests	出 39:1-7；出 28:1-14
4	47	The Ephod	出 39:8-21；出 28:15-30
4	48	Priestly Garments	出 39:22-31；出 28:31-43
4	49	Moses Looks upon the Tabernacle	出 39:32-43；出 35:10-19
4	50	God Fills the Tabernacle with His Glory	出 40:34-38；民 9:15-23
4	51	Consecration Commanded by God	利 8:1-36；出 29:1-37
4	52	Animals of the Earth	利 11:1-47；申 14:3-21
4	53	Passover	利 23:5-14；民 28:16-25
4	54	Pentecost	利 23:15-22；民 28:26-31
4	55	Trumpets	利 23:23-25；民 29:1-6
4	56	Day of Atonement	利 23:26-32；民 29:7-11
4	57	Tabernacles	利 23:33-44；民 29:12-40
4	58	Oil for the Lamps	利 24:1-4；出 27:20-21
4	59	Law of the Sabbath Year	利 25:1-7；申 15:1-11
4	60	Requirements of Obedience	利 26:1-13；申 7:12-24； 28:1-14
4	61	Conditions and Results of Disobedience	利 26:14-46；申 28:15-68
4	62	Israel Guided by the Cloud	民 9:15-23；出 40:34-38
4	63	Searching out the Promised Land	民 13:1-33；申 1:19-33
4	64	Moses Warns Israel	民 14:39-45；申 1:41-46
4	65	The Death of Miriam	民 20:1-13；出 17:1-7
4	66	Israel's Victory over the Amorites	民 21:21-35；申 2:26-3:11
4	67	Moses Commanded to Leave the People	民 27:12-23；申 31:1-8
4	68	The Daily Offering	民 28:1-8；出 29:38-46
4	69	Passover	民 28:16-25；利 23:5-14
4	70	First Fruits	民 28:26-31；利 23:15-22
4	71	Trumpets	民 29:1-6；利 23:23-25
4	72	Atonement	民 29:7-11；利 23:26-32
4	73	Tabernacle	民 29:12-40；利 23:33-44
4	74	Dividing the Land East of Jordan	民 32:1-42；申 3:12-22
4	75	Cities of Refuge	民 35:9-34；申 19:1-13；書 20:1-9
4	76	Appointment of Rulers	申 1:9-18；出 18:13-27
4	77	At Kadesh	申 1:19-33；民 13:1-33
4	78	Israel Sentenced to Wander and Die	申 1:34-46；民 14:20-45
4	79	Israel's Victory over the Amorites	申 2:26-37；民 21:21-30
4	80	The Conquest of Og	申 3:1-11；民 21:31-35
4	81	Land Given to Two and a Half Tribes	申 3:12-22；民 32:1-42
4	82	The Setting of the Covenant	申 5:1-22；出 20:1-17
4	83	The Responses of Israel	申 5:23-33；出 20:18-21
4	84	The Command to Conquer Canaan	申 7:1-11；出 34:11-16
4	85	The Promise of Blessings for Obedience	申 7:12-26；申 28:1-14
4	86	Moses Recounts the Mercy of God	申 10:1-11；出 34:1-10
4	87	Animals of the Earth	申 14:3-21；利 11:1-47
4	88	Law of the Debts	申 15:1-11；利 25:1-7
4	89	Law of the Slaves	申 15:12-18；出 21:1-11
4	90	Law of the Feasts	申 16:1-8；出 12:1-20
4	91	Pentecost	申 16:9-12；出 34:22；利 23:15-21
4	92	Tabernacles	申 16:13-17；利 23:33-43
4	93	Cities of Refuge	申 19:1-14；民 35:9-28；書 20:1-9
4	94	The Promise of Blessings for Obedience	申 28:1-14；利 26:3-13；申 7:12-24
4	95	The Promise of Curse for Disobedience	申 28:15-68；利 26:14-46
4	96	The Conquest of Hebron and Debir	書 15:13-19；士 1:11-15
4	97	Six Cities of Refuge	書 20:1-9；民 35:9-28；申 19:1-13
4	98	Othniel	士 1:11-15；書 15:13-19
5	1	The Enemy Slays Saul	撒上 31:1-13；代上 10:1-12
5	2	David Is Anointed as King over Israel	撒下 5:1-16；代上 11:1-9； 14:1-7
5	3	Conquest of the Philistines	撒下 5:17-25；代上 14:8-17
5	4	Wrongly Bringing up the Ark	撒下 6:1-23；代上 13:1-14； 15:25-16:6，43
5	5	David Is Forbidden to Build God a House	撒下 7:1-17；代上 17:1-15
5	6	David Praises God	撒下 7:18-29；代上 17:16-27
5	7	David Defeats the Philistines	撒下 8:1-18；代上 18:1-17
5	8	The Insult of Ammon	撒下 10:1-19；代上 19:1-19
5	9	Joab's Loyalty to David	撒下 12:26-31；代上 20:1-3
5	10	War with the Philistines	撒下 21:15-22；代上 20:4-8
5	11	Psalm of Thanksgiving	撒下 22:1-51；詩18
5	12	The Deeds of David's Mighty Men	撒下 23:8-39；代上 11:10-47
5	13	The Census and the Plague	撒下 24:1-25；代上 21:1-27
5	14	The Foolish Marriage of Solomon	王上 3:1-15；代下 1:3-12
5	15	Materials for the Temple	王上 5:1-18；代下 2:1-18
5	16	Building of the Temple	王上 6:14-22；代下 3:8-14
5	17	Two Pillars	王上 7:15-22；代下 3:15-17
5	18	Molten Sea	王上 7:23-26；代下 4:2-5
5	19	Equipments of the Temple	王上 7:40-50；代下 4:11-5:1
5	20	The Return of the Ark of the Covenant	王上 8:1-13；代下 5:2-6:2
5	21	The Speech of Solomon	王上 8:14-21；代下 6:3-11
5	22	The Prayer of Solomon	王上 8:22-53；代下 6:12-42
5	23	Israel Rejoices	王上 8:62-66；代下 7:4-10
5	24	The Davidic Covenant Extended to Solomon	王上 9:1-9；代下 7:11-22
5	25	The Sale of Cities in Israel	王上 9:10-14；代下 8:1-2
5	26	Enslavement of the Canaanites	王上 9:15-28；代下 8:3-18
5	27	Multiplication of Wealth	王上 10:1-13；代下 9:1-12
5	28	The Wealth of Solomon	王上 10:14-25；代下 9:13-28
5	29	The Death of Solomon	王上 11:41-43；代下 9:29-31
5	30	The Request to Rehoboam	王上 12:1-20；代下 10:1-19
5	31	The Prophecy of Shemaiah	王上 12:21-24；代下 11:1-4
5	32	The Sin of Rehoboam	王上 14:21-31；代下 11:5-12:15
5	33	The Reign of Abijam over Judah	王上 15:1-8；代下 13:1-14:1
5	34	Asa Does Right	王上 15:9-24；代下 15:16-16:6
5	35	Victory Promised by False Prophets	王上 22:1-28；代下 18:2-27
5	36	Israel Defeated	王上 22:29-40；代下 18:28-34
5	37	The Reign of Jehoshaphat over Judah	王上 22:41-50；代下 20:31-21:1
5	38	The Reign of Jehoram over Judah	王下 8:16-24；代下 21:1-20
5	39	Ahaziah Does Evil	王下 8:25-29；代下 22:1-6
5	40	The Salvation of Joash	王下 11:1-16；代下 22:10-23:15
5	41	The Renewal of the Covenant	王下 11:17-21；代下 23:16-21
5	42	Jehoash Does Right	王下 12:1-21；代下 24:1-16
5	43	Amaziah Does Right	王下 14:1-16；代下 25:1-24
5	44	The Death of Amaziah	王下 14:17-22；代下 25:25-28
5	45	The Reign of Azariah over Judah	王下 15:1-7；代下 26:1-23
5	46	The Reign of Jotham over Judah	王下 15:32-38；代下 27:1-9
5	47	Ahaz Does not Do Right	王下 16:1-20；代下 28:1-27
5	48	Hezekiah Does Right	王下 18:1-12；代下 29:1-2； 30:1
5	49	The First Invasion by Assyria	王下 18:13-37；代下 32:1-19；賽 36:1-22
5	50	Hezekiah Sent people to Isaiah	王下 19:1-7；賽 37:1-7
5	51	The Threat of Assyria	王下 19:8-19；賽 37:8-20
5	52	Isaiah Sent Message to Hezekiah	王下 19:20-37；賽 37:20-37
5	53	The Miraculous Recovery of Hezekiah	王下 20:1-11；賽 38:1-8；21-22；代下 32:24-26
5	54	The Wealth of Judah Is Exposed to Babylon	王下 20:12-19；賽 39:1-8
5	55	The Death of Hezekiah	王下 20:20-21；代下 32:32-33
5	56	Manasseh Does Evil	王下 21:1-18；代下 33:1-20
5	57	The Reign of Amon over Judah	王下 21:19-26；代下 33:21-25
5	58	Josiah Does Right	王下 22:1-2；代下 34:1-2
5	59	The Temple Is Restored	王下 22:3-20；代下 34:8-28
5	60	The Institution of the Covenant	王下 23:1-20；代下 34:3-7；29-33
5	61	Josiah Kept a Passover	王下 23:21-23；代下 35:1-19
5	62	The State of the Nations under Josiah	王下 23:28-30；代下 35:20-36:1
5	63	The Reign of Jehoahaz over Judah	王下 23:31-34；代下 36:2-4
5	64	The Reign of Jehoiakim over Judah	王下 23:35-24:7；代下 36:5-8
5	65	The Reign of Jehoiachin over Judah	王下 24:8-17；代下 36:9-10
5	66	Zedekiah	王下 24:18-20；代下 36:11-12；耶 52:1-3
5	67	The Fall of Jerusalem	王下 25:1-7；代下 36:13-21；耶 52:3-11
5	68	The Destruction of the Temple	王下 25:8-17；耶 52:12-33
5	69	Exile	王下 25:18-21；耶 52:24-27
5	70	The Governorship of Gedaliah	王下 25:22-26；耶 40:7-9； 41:1-3
5	71	Jehoiachin Lifted up out of Prison in Babylon	王下 25:27-30；耶 52:31-34
5	72	The Genealogy from Adam to Noah	代上 1:1-27；創 5:1-32； 10:1-32； 11:10-26
5	73	The Genealogy from Abraham to Isaac	代上 1:28-33；創 25:12-16
5	74	The Genealogy of Esau	代上 1:34-37；創 36:1-19
5	75	The People of Edom	代上 1:38-42；創 36:20-30
5	76	The Kings of Edom	代上 1:43-54；創 36:31-43
5	77	The Genealogy of Saul	代上 9:35-44；代上 8:29-38
5	78	The House of Saul Dies in Battle	代上 10:1-14；撒上 31:1-13
5	79	David Anointed King	代上 11:1-9；撒下 5:1-10
5	80	The Chief of the Mighty Men of David	代上 11:10-47；撒下 23:8-39
5	81	Preparation to Bring Again the Ark of God	代上 13:1-14；撒下 6:1-11
5	82	Building an House for David	代上 14:1-7；撒下 5:11-16
5	83	David Defeats the Philistines	代上 14:8-17；撒下 5:17-25
5	84	Bringing up the Ark with Joy	代上 15:25-16:7；撒下 6:12-22
5	85	A Song of Thanksgiving	代上 16:8-36；詩 105:1-15； 96:1-13； 106:1，47-48
5	86	David's Desire to Build God an House	代上 17:1-15；撒下 7:1-17
5	87	David's Prayer of Praise	代上 17:16-27；撒下 7:18-29
5	88	Victory over the Philistines	代上 18:1-17；撒下 8:1-18
5	89	The Humiliation of David's Servants	代上 19:1-19；撒下 10:1-19
5	90	Victory over the Ammonites	代上 20:1-3；撒下 12:26-31
5	91	Victory over the Philistine Giants	代上 20:4-8；撒下 21:15-22
5	92	David Tempted by Satan	代上 21:1-22:1；撒下 24:1-25
5	93	Solomon's Burnt Offerings	代下 1:1-13；王上 3:1-15
5	94	The Power of Solomon	代下 1:14-17；王上 10:26-29
5	95	Selection of the Temple Builders	代下 2:1-16；王上 5:1-18
5	96	Building of the Temple	代下 2:17-3:14；王上 6:1-38
5	97	Two Pillars	代下 3:15-17；王上 7:15-22
5	98	Equipments of the Temple	代下 4:1-5:1；王上 7:23-51
5	99	Bringing the Ark of the Lord	代下 5:2-10；王上 8:1-9
5	100	Solomon Speaks to the Congregation	代下 6:1-11；王上 8:12-21
5	101	The Prayer of Solomon	代下 6:12-42；王上 8:22-53
5	102	The Fire of the Lord	代下 7:1-10；王上 8:62-66
5	103	The Lord Appeared to Solomon	代下 7:11-22；王上 9:1-9
5	104	Solomon's Territory Is Enlarged	代下 8:1-18；王上 9:10-28
5	105	The Queen of Sheba Visits Solomon	代下 9:1-12；王上 10:1-13
5	106	The Riches of Solomon	代下 9:13-28；王上 10:14-25
5	107	The Death of Solomon	代下 9:29-31；王上 11:41-43
5	108	The Kingdom Is Divided	代下 10:1-19；王上 12:1-20
5	109	Judah Is Strengthened	代下 11:1-4；王上 12:21-24
5	110	Judah Is Weakened	代下 12:1-12；王上 14:25-28
5	111	War between Abijah and Jeroboam	代下 13:1-22；王上 15:1-8
5	112	Victory over the Syrians	代下 16:1-6；王上 15:17-22
5	113	The Death of Asa	代下 16:11-14；王上 15:23-24
5	114	Jehoshaphat and Ahab	代下 18:1-27；王上 22:1-28
5	115	The Death of Ahab	代下 18:28-34；王上 22:29-35
5	116	The Reign of Jehoshaphat	代下 20:31-21:1；王上 22:41-50
5	117	The Reign of Jehoram over Judah	代下 21:2-20；王下 8:17-24
5	118	Ahaziah Does Evil	代下 22:1-9；王下 8:25-29； 9:21-28
5	119	The Reign of Athaliah	代下 22:10-12；王下 11:1-3
5	120	The Overthrow of Athaliah	代下 23:1-15；王下 11:4-16
5	121	The Covenant of Jehoiada	代下 23:16-21；王下 11:17-20
5	122	Joash Does Right	代下 24:1-13；王下 12:1-16
5	123	Amaziah Does Right	代下 25:1-4；王下 14:2-6
5	124	Victory over Edom	代下 25:5-16；王下 14:7
5	125	Judah Is Defeated by Israel	代下 25:17-28；王下 14:8-20
5	126	Uzziah Does Right	代下 26:1-15；王下 14:21-22； 15:1-7
5	127	The Reign of Jotham	代下 27:1-9；王下 15:32-38
5	128	Ahaz Does Evil	代下 28:1-4；王下 16:1-4
5	129	The Defeat of Judah	代下 28:5-8；王下 16:5
5	130	Ahaz Sent Messengers to Tiglathpileser	代下 28:16-21；王下 16:7-9
5	131	Hezekiah Does Right	代下 29:1-2；王下 18:1-3
5	132	The Death of Hezekiah	代下 32:32-33；王下 20:20-21
5	133	The Reign of Manasseh	代下 33:1-9；王下 21:1-9
5	134	The Death of Manasseh	代下 33:18-20；王下 21:17-18
5	135	The Reign of Amon	代下 33:21-25；王下 21:19-26
5	136	Josiah Does Right	代下 34:1-2；王下 22:1-2
5	137	Repairing the House of the Lord	代下 34:8-28；王下 22:3-20
5	138	The Institution of the Covenant	代下 34:29-33；王下 23:1-20
5	139	Keeping the Passover	代下 35:1-19；王下 23:21-23
5	140	The Death of Josiah	代下 35:20-27；王下 23:28-30
5	141	The Reign of Jehoahaz	代下 36:1-4；王下 23:30-35
5	142	The Reign of Jehoiakim	代下 36:5-8；王下 23:36-24:7
5	143	The Reign of Jehoiachin	代下 36:9-10；王下 24:8-17
5	144	Zedekiah Does Evil	代下 36:11-12；王下 24:18-20；耶 52:1-3
5	145	Destruction of Jerusalem	代下 36:13-21；王下 25:1-21；耶 52:3-11
5	146	Proclamation of Cyrus to Return to Jerusalem	代下 36:22-23；拉 1:1-4
5	147	The Return	尼 7:4-73；拉 2:1-70
5	148	Everlasting Peace	賽 2:1-4；彌 4:1-3
5	149	Assyria's Challenge to God	賽 36:1-22；王下 18:13-37；代下 32:1-19
5	150	God Smites Assyria	賽 37:1-7；王下 19:1-7
5	151	The Threat of Assyria	賽 37:8-20；王下 19:8-19
5	152	Isaiah Sent Message to Hezekiah	賽 37:21-38；王下 19:20-37
5	153	Hezekiah's Salvation from Sickness	賽 38:1-22；王下 20:1-11；代下 32:24-26
5	154	The Sin of Hezekiah	賽 39:1-8；王下 20:12-19
5	155	Capture of Jerusalem	耶 52:1-11；王下 24:18-25:7
5	156	Destruction of Jerusalem	耶 52:12-23；王下 25:8-17
5	157	Exile to Babylon	耶 52:24-34；王下 25:18-21，27-30
5	158	The Day of the Lord	彌 4:1-3；賽 2:1-4
6	1	Characteristics of the Godless	詩 14:1-7；詩53
6	2	Thanksgiving for God's Deliverance	詩 18:1-50；撒下 22:1-51
6	3	A Prayer for Seeking Help	詩 40:12-17；詩70
6	4	A Portrait of the Godless	詩 53:1-6；詩14
6	5	A Prayer for the Poor and Needy	詩 70:1-5；詩 40:13-17
6	6	Declare the Glory of God	詩 96:1-13；代上 16:23-33
6	7	God Is Faithful to His Covenant	詩 105:1-45；代上 16:8-22
6	8	Awake and Sing Praise!	詩 108:1-13；詩 57:7-11；詩 60:5-12
7	1	Forerunner of Christ	可 1:1-8；太 3:1-12；路 3:1-18；約 1:19-28
7	2	Baptism of Christ	可 1:9-11；太 3:13-17；路 3:21-22
7	3	Temptation of Christ	可 1:12-13；太 4:1-11；路 4:1-13
7	4	Work of Christ	可 1:14-15；太 4:12-17；路 4:14-15
7	5	Mother of Peter's Wife Is Healed	可 1:29-34；太 8:14-17；路 4:38-41
7	6	The Sick of Palsy Is Healed	可 2:1-12；太 9:1-8；路 5:17-26
7	7	The Call of Matthew	可 2:13-17；太 9:9-13；路 5:27-32
7	8	Parable of the Cloth and Old Bottles	可 2:18-22；太 9:14-17；路 5:33-39
7	9	Controversy over Sabbath - Labor	可 2:23-28；太 12:1-8；路 6:1-5
7	10	Controversy over Sabbath - Healing	可 3:1-6；太 12:9-14；路 6:6-11
7	11	Parable of the Soils	可 4:1-9；太 13:1-9；路 8:4-8
7	12	The Purpose of Parables	可 4:10-12；太 13:10-17；路 8:9-10
7	13	Explanation of the First Parable	可 4:13-20；太 13:18-23；路 8:11-15
7	14	The Twelve Return	可 6:30-44；太 14:13-21；路 9:10-17；約 6:1-14
7	15	Peter's Confession of Christ	可 8:27-30；太 16:13-20；路 9:18-21
